BuildingID,addr_full,lng,lat
"28140","560 ST NICHOLAS AVENUE MANHATTAN NY 10030","-73.9468","40.8197"
"40770","515 WEST 135 STREET MANHATTAN NY 10031","-73.9532","40.8196"
"112670","706 TAYLOR AVENUE BRONX NY 10473","-73.8622","40.8196"
"63965","413 EAST 154 STREET BRONX NY 10455","-73.9155","40.8196"
"53193","955 BRUCKNER BOULEVARD BRONX NY 10459","-73.892","40.8195"
"41363","303 WEST 139 STREET MANHATTAN NY 10030","-73.945","40.8194"
"875536","361 EAST 153 STREET BRONX NY 10455","-73.9178","40.8194"
"23671","665 LENOX AVENUE MANHATTAN NY 10037","-73.9372","40.8193"
"63921","377 EAST 153 STREET BRONX NY 10455","-73.9173","40.8193"
"95596","680 MELROSE AVENUE BRONX NY 10455","-73.9161","40.8193"
"806986","3007 THIRD AVENUE BRONX NY 10455","-73.9138","40.8192"
"926432","1313 SENECA AVENUE BRONX NY 10474","-73.887","40.8192"
"806398","653 COURTLANDT AVENUE BRONX NY 10451","-73.9185","40.8192"
"92573","875 LONGWOOD AVENUE BRONX NY 10459","-73.9004","40.8192"
"41372","314 WEST 139 STREET MANHATTAN NY 10030","-73.9456","40.8192"
"108934","1757 SEWARD AVENUE BRONX NY 10473","-73.8655","40.8191"
"41352","261 WEST 139 STREET MANHATTAN NY 10030","-73.9441","40.8191"
"97671","624 MORRIS AVENUE BRONX NY 10451","-73.9217","40.819"
"63666","143 EAST 149 STREET BRONX NY 10451","-73.928","40.819"
"80011","1008 GARRISON AVENUE BRONX NY 10474","-73.8899","40.8189"
"5587","1516 AMSTERDAM AVENUE MANHATTAN NY 10031","-73.9527","40.8189"
"41361","272 WEST 139 STREET MANHATTAN NY 10030","-73.9446","40.8188"
"92572","874 LONGWOOD AVENUE BRONX NY 10459","-73.9009","40.8188"
"40681","509 WEST 134 STREET MANHATTAN NY 10031","-73.9534","40.8187"
"41416","210 WEST 140 STREET MANHATTAN NY 10030","-73.9426","40.8187"
"88574","753 JACKSON AVENUE BRONX NY 10456","-73.9071","40.8187"
"40690","520 WEST 134 STREET MANHATTAN NY 10031","-73.9545","40.8187"
"63882","352 EAST 152 STREET BRONX NY 10451","-73.9188","40.8187"
"88576","755 JACKSON AVENUE BRONX NY 10456","-73.9068","40.8187"
"806841","602 MORRIS AVENUE BRONX NY 10451","-73.9221","40.8186"
"4095","2591 FREDERICK DOUGLASS BOULEVARD MANHATTAN NY 10030","-73.9454","40.8186"
"41312","221 WEST 139 STREET MANHATTAN NY 10030","-73.9428","40.8185"
"41190","273 WEST 138 STREET MANHATTAN NY 10030","-73.9448","40.8185"
"63933","426 EAST 153 STREET BRONX NY 10455","-73.9155","40.8184"
"41489","103 WEST 141 STREET MANHATTAN NY 10030","-73.9386","40.8184"
"58962","628 COURTLANDT AVENUE BRONX NY 10451","-73.9184","40.8184"
"41184","261 WEST 138 STREET MANHATTAN NY 10030","-73.9444","40.8184"
"41302","211 WEST 139 STREET MANHATTAN NY 10030","-73.9425","40.8184"
"63894","405 EAST 152 STREET BRONX NY 10455","-73.9163","40.8184"
"62292","704 EAGLE AVENUE BRONX NY 10455","-73.9097","40.8183"
"58958","621 COURTLANDT AVENUE BRONX NY 10451","-73.919","40.8183"
"87774","364 HUNTINGTON AVENUE BRONX NY 10465","-73.8227","40.8183"
"41060","303 WEST 137 STREET MANHATTAN NY 10030","-73.946","40.8182"
"58956","617 COURTLANDT AVENUE BRONX NY 10451","-73.9191","40.8182"
"23656","621 LENOX AVENUE MANHATTAN NY 10037","-73.9384","40.8182"
"87781","379 HUNTINGTON AVENUE BRONX NY 10465","-73.8233","40.8182"
"79187","847 FOX STREET BRONX NY 10459","-73.8962","40.818"
"79186","843 FOX STREET BRONX NY 10459","-73.8963","40.8179"
"41148","223 WEST 138 STREET MANHATTAN NY 10030","-73.9433","40.8179"
"58246","635 COMMONWEALTH AVENUE BRONX NY 10473","-73.8647","40.8179"
"21266","30 EDGECOMBE AVENUE MANHATTAN NY 10030","-73.947","40.8178"
"64089","809 EAST 156 STREET BRONX NY 10455","-73.9037","40.8178"
"116483","756 UNION AVENUE BRONX NY 10455","-73.9035","40.8177"
"62271","681 EAGLE AVENUE BRONX NY 10455","-73.9106","40.8177"
"77400","826 FAILE STREET BRONX NY 10474","-73.887","40.8177"
"77398","822 FAILE STREET BRONX NY 10474","-73.887","40.8176"
"23651","607 LENOX AVENUE MANHATTAN NY 10037","-73.9385","40.8175"
"89494","758 KELLY STREET BRONX NY 10455","-73.8987","40.8174"
"91273","2851 LAWTON AVENUE BRONX NY 10465","-73.8183","40.8173"
"55776","673 CAULDWELL AVENUE BRONX NY 10455","-73.9095","40.8173"
"64112","907 EAST 156 STREET BRONX NY 10455","-73.901","40.8172"
"90956","1315 LAFAYETTE AVENUE BRONX NY 10474","-73.8864","40.8172"
"41036","246 WEST 137 STREET MANHATTAN NY 10030","-73.9447","40.8172"
"41034","244 WEST 137 STREET MANHATTAN NY 10030","-73.9447","40.8171"
"41001","211 WEST 137 STREET MANHATTAN NY 10030","-73.9434","40.8171"
"89489","752 KELLY STREET BRONX NY 10455","-73.8988","40.8171"
"5569","1465 AMSTERDAM AVENUE MANHATTAN NY 10027","-73.9532","40.817"
"3560","2340 ADAM C POWELL BOULEVARD MANHATTAN NY 10030","-73.943","40.8169"
"805958","106 WEST 139 STREET MANHATTAN NY 10030","-73.9398","40.8169"
"90952","1275 LAFAYETTE AVENUE BRONX NY 10474","-73.8885","40.8169"
"40893","241 WEST 136 STREET MANHATTAN NY 10030","-73.9447","40.8168"
"116473","710 UNION AVENUE BRONX NY 10455","-73.9036","40.8168"
"60630","677 DAWSON STREET BRONX NY 10455","-73.902","40.8167"
"62235","641 EAGLE AVENUE BRONX NY 10455","-73.911","40.8167"
"49268","776 BECK STREET BRONX NY 10455","-73.898","40.8167"
"97654","522 MORRIS AVENUE BRONX NY 10451","-73.9229","40.8167"
"60628","673 DAWSON STREET BRONX NY 10455","-73.9021","40.8166"
"64022","835 EAST 155 STREET BRONX NY 10455","-73.9036","40.8166"
"49251","759 BECK STREET BRONX NY 10455","-73.8989","40.8165"
"109852","553 SOUNDVIEW AVENUE BRONX NY 10473","-73.8614","40.8164"
"40741","235 WEST 135 STREET MANHATTAN NY 10030","-73.9454","40.8163"
"64023","844 EAST 155 STREET BRONX NY 10455","-73.9034","40.8163"
"40878","226 WEST 136 STREET MANHATTAN NY 10030","-73.9446","40.8163"
"63596","333 EAST 148 STREET BRONX NY 10451","-73.9206","40.8163"
"40737","231 WEST 135 STREET MANHATTAN NY 10030","-73.9453","40.8162"
"63598","335 EAST 148 STREET BRONX NY 10451","-73.9204","40.8162"
"40735","229 WEST 135 STREET MANHATTAN NY 10030","-73.9452","40.8162"
"60622","658 DAWSON STREET BRONX NY 10455","-73.9027","40.8162"
"46463","903 AVENUE ST JOHN BRONX NY 10455","-73.9027","40.8161"
"46464","905 AVENUE ST JOHN BRONX NY 10455","-73.9027","40.8161"
"49241","748 BECK STREET BRONX NY 10455","-73.8988","40.8159"
"63600","342 EAST 148 STREET BRONX NY 10451","-73.9204","40.8158"
"40670","269 WEST 134 STREET MANHATTAN NY 10030","-73.9462","40.8157"
"3538","2302 ADAM C POWELL BOULEVARD MANHATTAN NY 10030","-73.9439","40.8157"
"40971","122 WEST 137 STREET MANHATTAN NY 10030","-73.9412","40.8157"
"40664","255 WEST 134 STREET MANHATTAN NY 10030","-73.9459","40.8156"
"63479","337 EAST 146 STREET BRONX NY 10451","-73.9209","40.8156"
"40824","133 WEST 136 STREET MANHATTAN NY 10030","-73.9416","40.8155"
"47955","456 BARRETT AVENUE BRONX NY 10473","-73.8543","40.8155"
"54396","274 BUTTRICK AVENUE BRONX NY 10465","-73.8244","40.8155"
"40958","106 WEST 137 STREET MANHATTAN NY 10030","-73.9407","40.8155"
"3541","2305 ADAM C POWELL BOULEVARD MANHATTAN NY 10030","-73.9432","40.8154"
"88567","629 JACKSON AVENUE BRONX NY 10455","-73.9086","40.8154"
"3539","2303 ADAM C POWELL BOULEVARD MANHATTAN NY 10030","-73.9432","40.8154"
"40657","233 WEST 134 STREET MANHATTAN NY 10030","-73.9454","40.8154"
"40715","187 WEST 135 STREET MANHATTAN NY 10030","-73.943","40.8153"
"3537","2301 ADAM C POWELL BOULEVARD MANHATTAN NY 10030","-73.9432","40.8153"
"91420","954 LEGGETT AVENUE BRONX NY 10455","-73.9006","40.8153"
"40712","181 WEST 135 STREET MANHATTAN NY 10030","-73.9428","40.8152"
"28124","448 ST NICHOLAS AVENUE MANHATTAN NY 10027","-73.9485","40.8151"
"40709","139 WEST 135 STREET MANHATTAN NY 10030","-73.9425","40.8151"
"62221","594 EAGLE AVENUE BRONX NY 10455","-73.9111","40.8151"
"49216","673 BECK STREET BRONX NY 10455","-73.9014","40.815"
"63216","253 EAST 142 STREET BRONX NY 10451","-73.9249","40.8148"
"63610","420 EAST 148 STREET BRONX NY 10455","-73.9174","40.8148"
"63217","261 EAST 142 STREET BRONX NY 10451","-73.9248","40.8147"
"63612","422 EAST 148 STREET BRONX NY 10455","-73.9173","40.8147"
"63876","795 EAST 151 STREET BRONX NY 10455","-73.9059","40.8147"
"3518","2274 ADAM C POWELL BOULEVARD MANHATTAN NY 10030","-73.9447","40.8146"
"110415","1261 SPOFFORD AVENUE BRONX NY 10474","-73.8878","40.8146"
"3516","2272 ADAM C POWELL BOULEVARD MANHATTAN NY 10030","-73.9447","40.8146"
"28113","422 ST NICHOLAS AVENUE MANHATTAN NY 10027","-73.949","40.8144"
"2709","2254 5 AVENUE MANHATTAN NY 10037","-73.9368","40.8144"
"110192","725 SOUTHERN BOULEVARD BRONX NY 10455","-73.8987","40.8143"
"40592","210 WEST 133 STREET MANHATTAN NY 10030","-73.9459","40.8143"
"40507","274 WEST 132 STREET MANHATTAN NY 10027","-73.9475","40.8142"
"3512","2267 ADAM C POWELL BOULEVARD MANHATTAN NY 10030","-73.9441","40.8141"
"116452","608 UNION AVENUE BRONX NY 10455","-73.9046","40.8141"
"9946","33 CONVENT AVENUE MANHATTAN NY 10027","-73.9529","40.814"
"5540","1350 AMSTERDAM AVENUE MANHATTAN NY 10027","-73.956","40.814"
"52725","506 BROOK AVENUE BRONX NY 10455","-73.9152","40.8139"
"52724","504 BROOK AVENUE BRONX NY 10455","-73.9152","40.8139"
"40479","246 WEST 132 STREET MANHATTAN NY 10027","-73.9468","40.8138"
"116449","592 UNION AVENUE BRONX NY 10455","-73.9047","40.8138"
"104503","595 PROSPECT AVENUE BRONX NY 10455","-73.9043","40.8138"
"40072","406 WEST 129 STREET MANHATTAN NY 10027","-73.9518","40.8137"
"40624","114 WEST 134 STREET MANHATTAN NY 10030","-73.9426","40.8137"
"104500","591 PROSPECT AVENUE BRONX NY 10455","-73.9044","40.8137"
"40463","228 WEST 132 STREET MANHATTAN NY 10027","-73.9463","40.8136"
"93959","660 MANIDA STREET BRONX NY 10474","-73.8879","40.8136"
"820832","643 FAILE STREET BRONX NY 10474","-73.8865","40.8136"
"40620","102 WEST 134 STREET MANHATTAN NY 10030","-73.9421","40.8135"
"3495","2247 ADAM C POWELL BOULEVARD MANHATTAN NY 10027","-73.9446","40.8134"
"58764","643 COSTER STREET BRONX NY 10474","-73.8874","40.8134"
"3490","2232 ADAM C POWELL BOULEVARD MANHATTAN NY 10027","-73.9456","40.8133"
"803879","2236 7 AVENUE MANHATTAN NY 10027","-73.9454","40.8132"
"9898","14 CONVENT AVENUE MANHATTAN NY 10027","-73.9533","40.8132"
"875992","2612 HARDING AVENUE BRONX NY 10465","-73.8258","40.8132"
"58757","632 COSTER STREET BRONX NY 10474","-73.8867","40.8131"
"58374","540 CONCORD AVENUE BRONX NY 10455","-73.908","40.8127"
"28106","368 ST NICHOLAS AVENUE MANHATTAN NY 10027","-73.9504","40.8127"
"28355","6 ST NICHOLAS TERRACE MANHATTAN NY 10027","-73.9518","40.8125"
"806769","603 REAR JACKSON AVENUE BRONX NY 10455","-73.9093","40.8125"
"28351","4 ST NICHOLAS TERRACE MANHATTAN NY 10027","-73.9519","40.8124"
"39836","374 WEST 127 STREET MANHATTAN NY 10027","-73.9528","40.8124"
"28348","2 ST NICHOLAS TERRACE MANHATTAN NY 10027","-73.9519","40.8123"
"40264","135 WEST 131 STREET MANHATTAN NY 10027","-73.944","40.8123"
"39835","372 WEST 127 STREET MANHATTAN NY 10027","-73.9528","40.8123"
"25533","169 MORNINGSIDE AVENUE MANHATTAN NY 10027","-73.953","40.8123"
"40255","127 WEST 131 STREET MANHATTAN NY 10027","-73.9438","40.8123"
"25531","167 MORNINGSIDE AVENUE MANHATTAN NY 10027","-73.9531","40.8122"
"39831","366 WEST 127 STREET MANHATTAN NY 10027","-73.9525","40.8122"
"39830","364 WEST 127 STREET MANHATTAN NY 10027","-73.9525","40.8122"
"25529","163 MORNINGSIDE AVENUE MANHATTAN NY 10027","-73.9532","40.8121"
"28098","348 ST NICHOLAS AVENUE MANHATTAN NY 10027","-73.9509","40.8121"
"88540","504 JACKSON AVENUE BRONX NY 10455","-73.9092","40.8121"
"805904","423 WEST 125 STREET MANHATTAN NY 10027","-73.9551","40.8121"
"63380","454 EAST 144 STREET BRONX NY 10454","-73.9185","40.8119"
"63383","458 EAST 144 STREET BRONX NY 10454","-73.9184","40.8119"
"58360","502 CONCORD AVENUE BRONX NY 10455","-73.9083","40.8118"
"40534","76 WEST 132 STREET MANHATTAN NY 10037","-73.9417","40.8117"
"39384","524 WEST 123 STREET MANHATTAN NY 10027","-73.9591","40.8116"
"40158","162 WEST 130 STREET MANHATTAN NY 10027","-73.9454","40.8116"
"58746","541 COSTER STREET BRONX NY 10474","-73.887","40.8116"
"40157","160 WEST 130 STREET MANHATTAN NY 10027","-73.9453","40.8116"
"40378","71 WEST 131 STREET MANHATTAN NY 10037","-73.9419","40.8115"
"63231","419 EAST 142 STREET BRONX NY 10454","-73.9201","40.8115"
"40108","107 WEST 130 STREET MANHATTAN NY 10027","-73.9437","40.8114"
"40147","146 WEST 130 STREET MANHATTAN NY 10027","-73.9449","40.8114"
"62998","310 EAST 140 STREET BRONX NY 10454","-73.9249","40.8114"
"4038","2361 FREDERICK DOUGLASS BOULEVARD MANHATTAN NY 10027","-73.9507","40.8114"
"4037","2359 FREDERICK DOUGLASS BOULEVARD MANHATTAN NY 10027","-73.9507","40.8113"
"40133","132 WEST 130 STREET MANHATTAN NY 10027","-73.9446","40.8113"
"40028","145 WEST 129 STREET MANHATTAN NY 10027","-73.9451","40.8112"
"23579","406 LENOX AVENUE MANHATTAN NY 10037","-73.9429","40.8111"
"40346","35 WEST 131 STREET MANHATTAN NY 10037","-73.9409","40.811"
"40472","24 WEST 132 STREET MANHATTAN NY 10037","-73.94","40.811"
"805921","100 WEST 130 STREET MANHATTAN NY 10027","-73.9437","40.8109"
"40224","67 WEST 130 STREET MANHATTAN NY 10037","-73.9423","40.8108"
"40023","140 WEST 129 STREET MANHATTAN NY 10027","-73.9454","40.8108"
"39912","143 WEST 128 STREET MANHATTAN NY 10027","-73.9461","40.8108"
"40020","136 WEST 129 STREET MANHATTAN NY 10027","-73.9452","40.8108"
"62888","304 EAST 139 STREET BRONX NY 10454","-73.9253","40.8107"
"806617","489 EAST 142 STREET BRONX NY 10454","-73.918","40.8107"
"40019","134 WEST 129 STREET MANHATTAN NY 10027","-73.9452","40.8107"
"58349","460 CONCORD AVENUE BRONX NY 10455","-73.9087","40.8107"
"23575","389 LENOX AVENUE MANHATTAN NY 10027","-73.9435","40.8107"
"805902","332 WEST 125 STREET MANHATTAN NY 10027","-73.9525","40.8105"
"62901","347 EAST 139 STREET BRONX NY 10454","-73.9236","40.8105"
"805901","330 WEST 125 STREET MANHATTAN NY 10027","-73.9525","40.8105"
"2685","2142 5 AVENUE MANHATTAN NY 10037","-73.9397","40.8105"
"39502","324 WEST 125 STREET MANHATTAN NY 10027","-73.9523","40.8104"
"28082","281 ST NICHOLAS AVENUE MANHATTAN NY 10027","-73.9533","40.8104"
"40164","19 WEST 130 STREET MANHATTAN NY 10037","-73.9408","40.8103"
"40166","21 WEST 130 STREET MANHATTAN NY 10037","-73.9409","40.8102"
"25513","101 MORNINGSIDE AVENUE MANHATTAN NY 10027","-73.9549","40.8101"
"62753","339 EAST 138 STREET BRONX NY 10454","-73.9245","40.8101"
"23566","369 LENOX AVENUE MANHATTAN NY 10027","-73.9439","40.81"
"62756","347 EAST 138 STREET BRONX NY 10454","-73.9243","40.81"
"40175","30 WEST 130 STREET MANHATTAN NY 10037","-73.9415","40.81"
"62759","353 EAST 138 STREET BRONX NY 10454","-73.924","40.8099"
"23564","363 LENOX AVENUE MANHATTAN NY 10027","-73.9441","40.8098"
"63265","536 EAST 142 STREET BRONX NY 10454","-73.9165","40.8098"
"39783","148 WEST 127 STREET MANHATTAN NY 10027","-73.9465","40.8097"
"39366","358 WEST 123 STREET MANHATTAN NY 10027","-73.9545","40.8096"
"125016","243 WILLIS AVENUE BRONX NY 10454","-73.9229","40.8096"
"39615","167 WEST 126 STREET MANHATTAN NY 10027","-73.9471","40.8096"
"23557","354 LENOX AVENUE MANHATTAN NY 10027","-73.9441","40.8096"
"39775","138 WEST 127 STREET MANHATTAN NY 10027","-73.9463","40.8096"
"40100","9 WEST 129 STREET MANHATTAN NY 10027","-73.9411","40.8095"
"40099","7 WEST 129 STREET MANHATTAN NY 10027","-73.941","40.8095"
"39606","151 WEST 126 STREET MANHATTAN NY 10027","-73.9466","40.8094"
"39979","59 WEST 128 STREET MANHATTAN NY 10027","-73.9428","40.8094"
"125015","237 WILLIS AVENUE BRONX NY 10454","-73.9229","40.8093"
"49126","610 BEECH TERRACE BRONX NY 10454","-73.9139","40.8093"
"39600","139 WEST 126 STREET MANHATTAN NY 10027","-73.9463","40.8093"
"39188","343 WEST 122 STREET MANHATTAN NY 10027","-73.9543","40.8092"
"2674","2113 5 AVENUE MANHATTAN NY 10035","-73.9398","40.8092"
"39760","114 WEST 127 STREET MANHATTAN NY 10027","-73.9454","40.8092"
"110465","332 ST ANNS AVENUE BRONX NY 10454","-73.916","40.8091"
"39956","40 WEST 128 STREET MANHATTAN NY 10027","-73.9426","40.809"
"125014","236 WILLIS AVENUE BRONX NY 10454","-73.9229","40.8089"
"806813","421 MANIDA STREET BRONX NY 10474","-73.887","40.8089"
"20859","28 EAST 130 STREET MANHATTAN NY 10037","-73.9389","40.8089"
"23538","329 LENOX AVENUE MANHATTAN NY 10027","-73.9448","40.8088"
"39860","57 WEST 127 STREET MANHATTAN NY 10027","-73.9432","40.8088"
"23536","327 LENOX AVENUE MANHATTAN NY 10027","-73.9449","40.8087"
"39858","55 WEST 127 STREET MANHATTAN NY 10027","-73.9432","40.8087"
"109794","170 SOUNDVIEW AVENUE BRONX NY 10473","-73.8538","40.8087"
"2655","2084 5 AVENUE MANHATTAN NY 10035","-73.9409","40.8087"
"39041","347 WEST 121 STREET MANHATTAN NY 10027","-73.9549","40.8087"
"125010","228 WILLIS AVENUE BRONX NY 10454","-73.9229","40.8086"
"28078","241 ST NICHOLAS AVENUE MANHATTAN NY 10027","-73.953","40.8085"
"39824","33 WEST 127 STREET MANHATTAN NY 10027","-73.9425","40.8085"
"4010","2278 FREDERICK DOUGLASS BOULEVARD MANHATTAN NY 10027","-73.9523","40.8084"
"25556","63 MORNINGSIDE AVENUE MANHATTAN NY 10027","-73.9558","40.8084"
"39770","13 WEST 127 STREET MANHATTAN NY 10027","-73.9419","40.8082"
"24807","2030 MADISON AVENUE MANHATTAN NY 10035","-73.9393","40.808"
"62806","495 EAST 138 STREET BRONX NY 10454","-73.9196","40.808"
"3453","2077 ADAM C POWELL BOULEVARD MANHATTAN NY 10027","-73.9486","40.808"
"125004","212 WILLIS AVENUE BRONX NY 10454","-73.9233","40.808"
"25311","504 MANHATTAN AVENUE MANHATTAN NY 10027","-73.9543","40.8079"
"62802","486 EAST 138 STREET BRONX NY 10454","-73.9203","40.8079"
"39738","68 WEST 126 STREET MANHATTAN NY 10027","-73.9442","40.8079"
"39628","25 WEST 126 STREET MANHATTAN NY 10027","-73.9427","40.8077"
"26361","1888 PARK AVENUE MANHATTAN NY 10035","-73.9378","40.8074"
"3447","2059 ADAM C POWELL BOULEVARD MANHATTAN NY 10027","-73.949","40.8074"
"26360","1886 PARK AVENUE MANHATTAN NY 10035","-73.9378","40.8074"
"62692","428 EAST 137 STREET BRONX NY 10454","-73.9218","40.8073"
"2630","2049 5 AVENUE MANHATTAN NY 10035","-73.9412","40.8073"
"39402","116 WEST 124 STREET MANHATTAN NY 10027","-73.9469","40.8073"
"804973","284 LENOX AVENUE MANHATTAN NY 10027","-73.9458","40.8072"
"25552","50 MORNINGSIDE AVENUE MANHATTAN NY 10026","-73.9566","40.8072"
"39276","162 WEST 123 STREET MANHATTAN NY 10027","-73.9488","40.8072"
"44870","132 ALEXANDER AVENUE BRONX NY 10454","-73.9268","40.8072"
"38728","364 WEST 119 STREET MANHATTAN NY 10026","-73.9564","40.8071"
"23519","280 LENOX AVENUE MANHATTAN NY 10027","-73.9459","40.8071"
"38989","219 WEST 121 STREET MANHATTAN NY 10027","-73.9511","40.807"
"39468","17 WEST 125 STREET MANHATTAN NY 10027","-73.9431","40.807"
"58314","325 CONCORD AVENUE BRONX NY 10454","-73.9108","40.807"
"39552","54 WEST 125 STREET MANHATTAN NY 10027","-73.9443","40.807"
"2623","2034 5 AVENUE MANHATTAN NY 10035","-73.9422","40.8069"
"806463","461 EAST 136 STREET BRONX NY 10454","-73.9217","40.8069"
"25551","40 MORNINGSIDE AVENUE MANHATTAN NY 10026","-73.9569","40.8069"
"28072","206 ST NICHOLAS AVENUE MANHATTAN NY 10027","-73.9525","40.8069"
"805897","79 WEST 124 STREET MANHATTAN NY 10027","-73.9454","40.8069"
"28071","204 ST NICHOLAS AVENUE MANHATTAN NY 10027","-73.9525","40.8069"
"39241","124 WEST 123 STREET MANHATTAN NY 10027","-73.9478","40.8068"
"62591","439 EAST 135 STREET BRONX NY 10454","-73.9227","40.8068"
"38867","241 WEST 120 STREET MANHATTAN NY 10027","-73.9523","40.8067"
"62832","542 EAST 138 STREET BRONX NY 10454","-73.918","40.8067"
"3438","2035 ADAM C POWELL BOULEVARD MANHATTAN NY 10027","-73.9495","40.8067"
"3997","2220 FREDERICK DOUGLASS BOULEVARD MANHATTAN NY 10026","-73.9534","40.8067"
"110447","219 ST ANNS AVENUE BRONX NY 10454","-73.9178","40.8066"
"62483","350 EAST 134 STREET BRONX NY 10454","-73.925","40.8066"
"39089","129 WEST 122 STREET MANHATTAN NY 10027","-73.9481","40.8066"
"39469","18 WEST 125 STREET MANHATTAN NY 10027","-73.9433","40.8066"
"62596","459 EAST 135 STREET BRONX NY 10454","-73.9221","40.8065"
"39110","158 WEST 122 STREET MANHATTAN NY 10027","-73.9491","40.8065"
"39085","121 WEST 122 STREET MANHATTAN NY 10027","-73.9478","40.8065"
"20752","70 EAST 127 STREET MANHATTAN NY 10035","-73.939","40.8065"
"23491","242 LENOX AVENUE MANHATTAN NY 10027","-73.9463","40.8065"
"39350","32 WEST 123 STREET MANHATTAN NY 10027","-73.946","40.8063"
"28061","271 WEST 119 STREET MANHATTAN NY 10026","-73.9533","40.8062"
"2612","2010 5 AVENUE MANHATTAN NY 10035","-73.9428","40.8062"
"110441","212 ST ANNS AVENUE BRONX NY 10454","-73.9175","40.8062"
"62490","410 EAST 134 STREET BRONX NY 10454","-73.9242","40.8061"
"25268","417 MANHATTAN AVENUE MANHATTAN NY 10026","-73.9563","40.8061"
"38970","160 WEST 121 STREET MANHATTAN NY 10027","-73.9497","40.806"
"3986","2198 FREDERICK DOUGLASS BOULEVARD MANHATTAN NY 10026","-73.9539","40.8059"
"38956","148 WEST 121 STREET MANHATTAN NY 10027","-73.9494","40.8059"
"20563","14 EAST 125 STREET MANHATTAN NY 10035","-73.9416","40.8058"
